Ammo Boxes,589.387422,680.751641
Ammo Boxes,593.277656,686.096484
Ammo Boxes,590.875859,675.440625
Ammo Boxes,618.547266,695.263906
Ammo Boxes,469.534375,153.438828
Ammo Boxes,628.188281,582.819219
Ammo Boxes,606.572109,556.974531
Ammo Boxes,608.398828,556.027344
Ammo Boxes,611.375703,555.215469
Ammo Boxes,303.066172,352.585000
Ammo Boxes,310.914297,347.984375
Ammo Boxes,310.914297,347.984375
Ammo Boxes,308.681641,358.572578
Ammo Boxes,305.873906,349.472812
Ammo Boxes,309.628828,349.811094
Ammo Boxes,304.351641,351.908437
Ammo Boxes,346.400000,387.326484
Ammo Boxes,230.572500,209.458203
Ammo Boxes,211.358125,218.659453
Ammo Boxes,221.100625,207.800625
Ammo Boxes,211.324297,207.428516
Ammo Boxes,241.093047,186.319766
Ammo Boxes,288.215625,595.673906
Ammo Boxes,288.012656,594.151641
Ammo Boxes,294.947422,595.775391
Ammo Boxes,289.095156,582.819219
Ammo Boxes,283.412031,594.219297
Ammo Boxes,295.218047,592.933828
Ammo Boxes,273.162109,591.986641
Ammo Boxes,287.471406,594.794375
Ammo Boxes,294.913594,596.519609
Ammo Boxes,293.492813,588.468516
Ammo Boxes,286.930156,590.937969
Ammo Boxes,290.549766,598.616953
Ammo Boxes,272.045781,585.457812
Ammo Boxes,299.548047,585.728438
Ammo Boxes,292.308828,589.111250
Ammo Boxes,290.177656,590.971797
Ammo Boxes,571.018750,631.497891
Ammo Boxes,554.070859,618.169609
Ammo Boxes,576.735703,643.270078
Ammo Boxes,572.338047,634.271797
Ammo Boxes,579.712578,657.917656
Ammo Boxes,576.904844,658.560391
Ammo Boxes,548.252422,628.690156
Ammo Boxes,583.061563,658.425078
Ammo Boxes,585.936953,657.477891
Ammo Boxes,587.696016,656.598359
Ammo Boxes,560.599687,661.300469
Ammo Boxes,565.301797,640.800625
Ammo Boxes,574.672187,659.000156
Ammo Boxes,535.093281,654.568672
Ammo Boxes,535.025625,654.196563
Ammo Boxes,202.359844,223.902813
Ammo Boxes,203.983594,240.918359
Ammo Boxes,355.939531,582.717734
Ammo Boxes,354.112813,583.664922
Ammo Boxes,351.135938,584.476797
Ammo Boxes,380.667891,571.419141
Ammo Boxes,680.148281,529.709063
Ammo Boxes,684.782734,534.783281
Ammo Boxes,680.892500,537.861641
Ammo Boxes,675.987422,533.937578
Ammo Boxes,681.670547,525.954141
Ammo Boxes,679.268750,525.108438
Ammo Boxes,670.642578,531.332813
Ammo Boxes,708.056484,528.694219
Ammo Boxes,681.196953,529.472266
Ammo Boxes,662.523828,488.404922
Ammo Boxes,153.478203,535.459844
Ammo Boxes,150.501328,531.535781
Ammo Boxes,150.535156,532.212344
Ammo Boxes,169.749531,527.374922
Ammo Boxes,162.307344,536.677656
Ammo Boxes,155.237266,531.366641
Ammo Boxes,156.252109,527.916172
Ammo Boxes,158.856875,537.929297
Ammo Boxes,155.677031,537.861641
Ammo Boxes,237.744063,494.696953
Ammo Boxes,539.558594,662.180000
Ammo Boxes,543.009063,658.898672
Ammo Boxes,549.842344,657.139609
Ammo Boxes,547.000781,658.391250
Ammo Boxes,555.660781,657.004297
Ammo Boxes,541.250000,660.894531
Ammo Boxes,555.999063,657.241094
Ammo Boxes,551.263125,657.004297
Ammo Boxes,551.533750,659.541406
Ammo Boxes,543.110547,662.822734
Ammo Boxes,546.933125,653.756797
Ammo Boxes,547.542031,656.023281
Ammo Boxes,544.734297,663.363984
Ammo Boxes,556.405000,664.649453
Ammo Boxes,550.112969,649.054688
Ammo Boxes,543.956250,660.522422
Ammo Boxes,543.685625,659.609063
Ammo Boxes,548.353906,669.453047
Ammo Boxes,545.749141,662.619766
Ammo Boxes,548.286250,658.966328
Ammo Boxes,553.529609,657.680859
Ammo Boxes,546.527187,671.482734
Ammo Boxes,542.433984,655.143750
Ammo Boxes,531.236875,561.710469
Ammo Boxes,540.539609,558.767422
Ammo Boxes,541.047031,562.217891
Ammo Boxes,541.047031,562.217891
Ammo Boxes,545.512344,545.236172
Ammo Boxes,562.697031,563.571016
Ammo Boxes,622.302188,486.003125
Ammo Boxes,507.455703,375.486641
Ammo Boxes,513.071172,374.810078
Ammo Boxes,494.567187,379.647500
Ammo Boxes,512.597578,366.522188
Ammo Boxes,513.883047,362.361328
Ammo Boxes,509.282422,381.609531
Ammo Boxes,347.617813,521.455000
Ammo Boxes,349.444531,520.473984
Ammo Boxes,352.421406,519.695937
Ammo Boxes,533.976953,536.102578
Ammo Boxes,540.235156,533.633125
Ammo Boxes,155.609375,542.293125
Ammo Boxes,190.147891,571.655938
Ammo Boxes,268.696797,583.428125
Ammo Boxes,228.576641,590.295234
Ammo Boxes,225.464453,591.817500
Ammo Boxes,233.346406,599.631797
Ammo Boxes,263.148984,590.633516
Ammo Boxes,255.165547,589.483359
Ammo Boxes,240.822422,550.378047
Ammo Boxes,381.919531,196.907969
Ammo Boxes,385.572969,209.661172
Ammo Boxes,728.184219,619.015313
Ammo Boxes,647.165859,257.629453
Ammo Boxes,634.446484,280.564922
Ammo Boxes,634.446484,280.564922
Ammo Boxes,632.924219,276.979141
Ammo Boxes,605.252813,230.194844
Ammo Boxes,604.779219,230.194844
Ammo Boxes,635.021562,279.583906
Ammo Boxes,606.504453,231.480312
Ammo Boxes,213.083359,386.548438
Ammo Boxes,216.229375,385.296797
Ammo Boxes,218.732656,388.950234
Ammo Boxes,210.952188,400.215000
Ammo Boxes,209.057812,405.931953
Ammo Boxes,214.098203,381.575703
Ammo Boxes,242.446172,375.994062
Ammo Boxes,241.498984,374.167344
Ammo Boxes,240.687109,371.190469
Ammo Boxes,306.415156,202.997031
Ammo Boxes,296.672656,208.984609
Ammo Boxes,289.230469,203.842734
Ammo Boxes,287.336094,202.760234
