Ammo Boxes,431.984987,578.814405
Ammo Boxes,432.340137,581.655604
Ammo Boxes,426.223667,586.272552
Ammo Boxes,584.265351,580.156083
Ammo Boxes,560.667617,553.046310
Ammo Boxes,571.479957,548.626668
Ammo Boxes,459.015837,517.176175
Ammo Boxes,429.538399,495.906645
Ammo Boxes,429.538399,493.341674
Ammo Boxes,335.344766,463.943159
Ammo Boxes,305.788406,497.248323
Ammo Boxes,308.077149,505.377308
Ammo Boxes,308.866371,467.100046
Ammo Boxes,309.655593,470.414778
Ammo Boxes,306.617089,505.416769
Ammo Boxes,308.550682,506.008686
Ammo Boxes,334.634466,502.851798
Ammo Boxes,295.686366,504.706469
Ammo Boxes,320.428472,472.821905
Ammo Boxes,305.551639,509.244495
Ammo Boxes,316.916434,503.838325
Ammo Boxes,313.917391,506.205991
Ammo Boxes,333.529555,508.415812
Ammo Boxes,316.876973,497.366706
Ammo Boxes,305.709484,508.613118
Ammo Boxes,308.550682,507.113596
Ammo Boxes,332.030034,517.215636
Ammo Boxes,316.837512,499.931677
Ammo Boxes,324.966498,471.006695
Ammo Boxes,322.796138,470.375317
Ammo Boxes,337.633509,513.466832
Ammo Boxes,341.698002,494.130896
Ammo Boxes,400.771261,498.353233
Ammo Boxes,337.357282,466.074058
Ammo Boxes,391.892514,525.660311
Ammo Boxes,394.023414,516.623720
Ammo Boxes,387.985866,523.055879
Ammo Boxes,464.106318,674.981093
Ammo Boxes,468.644344,676.362232
Ammo Boxes,430.524926,682.991695
Ammo Boxes,423.579774,673.442110
Ammo Boxes,425.868517,684.570139
Ammo Boxes,448.677030,644.714434
Ammo Boxes,459.015837,620.801010
Ammo Boxes,460.081286,644.517128
Ammo Boxes,438.969600,649.962759
Ammo Boxes,435.970557,648.068627
Ammo Boxes,431.708759,644.517128
Ammo Boxes,425.316062,674.034027
Ammo Boxes,416.516238,683.386306
Ammo Boxes,413.083122,682.991695
Ammo Boxes,527.125686,531.342708
Ammo Boxes,523.100654,534.933668
Ammo Boxes,523.574188,527.870132
Ammo Boxes,385.105206,545.785469
Ammo Boxes,387.315027,543.694031
Ammo Boxes,339.724947,556.834576
Ammo Boxes,380.725025,576.170512
Ammo Boxes,391.931976,592.467944
Ammo Boxes,334.160933,552.730622
Ammo Boxes,369.557535,459.957588
Ammo Boxes,386.486344,435.373326
Ammo Boxes,392.050359,439.477280
