Ammo Boxes,524.070475,312.296353
Ammo Boxes,370.505424,655.443507
Ammo Boxes,373.342654,663.088265
Ammo Boxes,376.219289,674.752431
Ammo Boxes,362.348389,658.556579
Ammo Boxes,364.003440,676.959165
Ammo Boxes,366.052550,662.024304
Ammo Boxes,397.025639,678.259562
Ammo Boxes,361.284428,666.871238
Ammo Boxes,409.714361,649.887266
Ammo Boxes,383.509393,675.107085
Ammo Boxes,389.105040,673.215598
Ammo Boxes,450.775377,587.586434
Ammo Boxes,458.420135,587.586434
Ammo Boxes,467.877567,304.691002
Ammo Boxes,470.911826,305.479121
Ammo Boxes,458.971818,304.493972
Ammo Boxes,461.651424,304.848626
Ammo Boxes,459.996373,306.543082
Ammo Boxes,567.929315,608.038130
Ammo Boxes,582.588334,567.725827
Ammo Boxes,578.765956,610.205458
Ammo Boxes,566.392482,586.916532
Ammo Boxes,589.050913,570.602462
Ammo Boxes,583.258236,611.308825
Ammo Boxes,585.819624,609.693181
Ammo Boxes,481.945497,495.021819
Ammo Boxes,411.684659,535.215904
Ammo Boxes,310.056672,524.694511
Ammo Boxes,321.523808,496.676869
Ammo Boxes,325.819058,504.833904
Ammo Boxes,319.750540,504.833904
Ammo Boxes,321.523808,497.977266
Ammo Boxes,324.085196,497.228553
Ammo Boxes,528.759785,382.241944
Ammo Boxes,491.363523,330.501910
Ammo Boxes,492.939761,327.625274
Ammo Boxes,502.200163,345.200335
Ammo Boxes,556.146931,618.441305
Ammo Boxes,555.280000,617.850216
Ammo Boxes,556.659209,677.510849
Ammo Boxes,551.260591,680.899762
Ammo Boxes,553.506731,682.278970
Ammo Boxes,546.689499,682.436594
Ammo Boxes,551.457621,674.634213
Ammo Boxes,550.354254,671.402924
Ammo Boxes,535.261769,621.357347
Ammo Boxes,528.917408,619.387048
Ammo Boxes,552.009305,650.675385
Ammo Boxes,382.563650,687.362340
Ammo Boxes,370.978296,496.046374
Ammo Boxes,370.938890,496.676869
Ammo Boxes,346.664815,488.559240
Ammo Boxes,391.981676,502.863606
Ammo Boxes,392.612171,502.627170
Ammo Boxes,388.789792,504.991528
Ammo Boxes,434.224872,616.273977
Ammo Boxes,482.536586,362.854208
Ammo Boxes,470.675390,330.383692
Ammo Boxes,456.607460,329.477355
Ammo Boxes,552.560988,523.709362
Ammo Boxes,524.740376,475.949331
Ammo Boxes,522.533642,467.516454
Ammo Boxes,507.047097,490.096073
Ammo Boxes,369.638493,559.411168
Ammo Boxes,360.653933,566.504242
Ammo Boxes,338.428968,564.100478
Ammo Boxes,386.031375,561.026812
Ammo Boxes,382.721274,558.977702
Ammo Boxes,381.814936,600.748026
Ammo Boxes,349.029173,565.913152
Ammo Boxes,356.082840,567.055925
Ammo Boxes,282.669525,597.634955
Ammo Boxes,315.494695,541.875513
Ammo Boxes,312.578654,551.845222
Ammo Boxes,315.337071,544.121653
Ammo Boxes,311.751128,546.052545
Ammo Boxes,312.815090,549.086805
Ammo Boxes,456.646866,449.783770
Ammo Boxes,443.406462,416.525134
Ammo Boxes,412.315154,395.167100
Ammo Boxes,398.365442,353.042123
Ammo Boxes,383.272957,352.135785
Ammo Boxes,406.837725,408.407505
Ammo Boxes,390.641873,432.129897
Ammo Boxes,554.885940,396.349279
Ammo Boxes,539.596425,458.374270
Ammo Boxes,514.928290,450.020205
Ammo Boxes,518.277797,454.670109
Ammo Boxes,526.986516,461.211500
Ammo Boxes,521.706117,452.345157
Ammo Boxes,526.080179,455.300605
Ammo Boxes,526.947110,451.557038
Ammo Boxes,513.194428,451.675256
Ammo Boxes,590.508934,711.951663
Ammo Boxes,591.927548,710.848296
Ammo Boxes,490.693621,567.134737
Ammo Boxes,555.082970,554.051956
Ammo Boxes,556.186337,555.194729
Ammo Boxes,544.758607,583.606431
Ammo Boxes,544.798013,589.832574
Ammo Boxes,438.992993,702.730667
Ammo Boxes,445.692008,699.065912
Ammo Boxes,444.194581,701.075616
Ammo Boxes,442.303095,703.203538
Ammo Boxes,443.209432,705.134431
Ammo Boxes,444.943294,693.115611
Ammo Boxes,625.383214,652.172812
Ammo Boxes,562.294262,678.732433
Ammo Boxes,562.451886,677.668472
Ammo Boxes,561.939608,674.555401
Ammo Boxes,582.745958,653.670239
Ammo Boxes,563.397629,672.466885
