Ammo Boxes,387.890364,632.854712
Ammo Boxes,388.719021,629.421706
Ammo Boxes,392.586085,634.827704
Ammo Boxes,388.008744,633.683369
Ammo Boxes,389.271459,625.238963
Ammo Boxes,400.478052,621.056221
Ammo Boxes,404.187277,673.814023
Ammo Boxes,381.931929,656.412235
Ammo Boxes,387.377387,661.502554
Ammo Boxes,381.813549,655.504659
Ammo Boxes,380.037857,653.492207
Ammo Boxes,380.984893,650.493259
Ammo Boxes,390.573633,631.670917
Ammo Boxes,405.607831,663.080947
Ammo Boxes,399.925615,667.105851
Ammo Boxes,351.311095,673.222125
Ammo Boxes,367.410709,615.729143
Ammo Boxes,359.321442,684.981157
Ammo Boxes,404.660795,684.823318
Ammo Boxes,406.673247,675.155657
Ammo Boxes,403.279701,674.918898
Ammo Boxes,399.096958,649.585683
Ammo Boxes,383.036804,646.665655
Ammo Boxes,381.853009,634.590945
Ammo Boxes,337.618532,662.370670
Ammo Boxes,355.138700,678.825422
Ammo Boxes,399.018038,653.926265
Ammo Boxes,370.015058,672.906447
Ammo Boxes,358.216567,648.125669
Ammo Boxes,446.093624,548.963098
Ammo Boxes,470.243044,548.647420
Ammo Boxes,437.570299,543.675480
Ammo Boxes,434.610812,548.884179
Ammo Boxes,435.163249,548.844719
Ammo Boxes,435.202709,546.161450
Ammo Boxes,613.679552,604.088491
Ammo Boxes,597.777238,594.618130
Ammo Boxes,613.679552,608.744752
Ammo Boxes,607.642197,579.110414
Ammo Boxes,591.976642,548.963098
Ammo Boxes,588.740935,546.792807
Ammo Boxes,583.374398,549.476076
Ammo Boxes,567.985061,573.033599
Ammo Boxes,581.756544,557.802102
Ammo Boxes,620.742863,582.503960
Ammo Boxes,617.783376,593.355415
Ammo Boxes,615.849843,603.496593
Ammo Boxes,615.613084,600.024128
Ammo Boxes,565.499091,547.582004
Ammo Boxes,562.697443,548.529040
Ammo Boxes,588.701476,579.465552
Ammo Boxes,585.820907,586.489403
Ammo Boxes,590.871767,580.452048
Ammo Boxes,590.950686,571.810344
Ammo Boxes,585.544689,592.329459
Ammo Boxes,576.784605,586.371024
Ammo Boxes,576.784605,597.104100
Ammo Boxes,563.407720,547.029566
Ammo Boxes,560.527152,552.751243
Ammo Boxes,610.088707,582.267201
Ammo Boxes,589.253913,576.663904
Ammo Boxes,447.040660,470.872081
Ammo Boxes,434.571352,530.338055
Ammo Boxes,430.151850,535.231075
Ammo Boxes,446.488223,535.033776
Ammo Boxes,326.411938,522.130409
Ammo Boxes,311.732879,511.870851
Ammo Boxes,312.837754,481.171098
Ammo Boxes,316.862658,518.105506
Ammo Boxes,309.602048,523.077445
Ammo Boxes,308.733931,525.326656
Ammo Boxes,312.009098,519.013082
Ammo Boxes,303.525233,491.233357
Ammo Boxes,300.407905,501.571834
Ammo Boxes,301.078723,495.731778
Ammo Boxes,300.210606,498.059908
Ammo Boxes,501.337396,376.444690
Ammo Boxes,510.097480,381.022031
Ammo Boxes,515.227259,384.218278
Ammo Boxes,513.056968,382.324206
Ammo Boxes,517.081871,370.367875
Ammo Boxes,332.646592,617.978353
Ammo Boxes,332.330914,634.985543
Ammo Boxes,331.344418,652.781930
Ammo Boxes,327.990332,647.375932
Ammo Boxes,326.569777,649.625143
Ammo Boxes,330.160623,658.424686
Ammo Boxes,331.186578,658.582526
Ammo Boxes,334.343365,658.069548
Ammo Boxes,336.197978,646.744575
Ammo Boxes,326.451398,642.798591
Ammo Boxes,334.224986,647.573231
Ammo Boxes,552.871943,612.532896
Ammo Boxes,528.012246,670.302097
Ammo Boxes,540.639394,610.875583
Ammo Boxes,356.085736,515.461697
Ammo Boxes,377.078369,492.732830
Ammo Boxes,343.142909,483.617608
Ammo Boxes,373.092925,468.978008
Ammo Boxes,376.999449,468.622870
Ammo Boxes,378.262164,483.578148
Ammo Boxes,374.986998,486.458716
Ammo Boxes,374.592399,485.906279
Ammo Boxes,379.130281,492.811750
Ammo Boxes,341.327757,479.790004
Ammo Boxes,341.248837,487.760891
Ammo Boxes,348.588367,475.686181
Ammo Boxes,382.010849,473.042372
Ammo Boxes,341.682895,517.671447
Ammo Boxes,339.709903,524.063941
Ammo Boxes,360.978755,519.486600
Ammo Boxes,336.789875,524.458539
Ammo Boxes,456.234802,620.977301
Ammo Boxes,422.851780,645.363480
Ammo Boxes,420.523650,642.206693
Ammo Boxes,421.233927,643.785087
Ammo Boxes,424.272334,648.322968
Ammo Boxes,420.444730,644.495364
Ammo Boxes,418.590118,633.525529
Ammo Boxes,418.313899,625.949241
Ammo Boxes,423.601517,633.722828
Ammo Boxes,418.826877,633.407150
Ammo Boxes,435.478928,671.959411
Ammo Boxes,423.601517,682.218968
Ammo Boxes,454.103971,619.793506
Ammo Boxes,457.773736,616.873478
Ammo Boxes,427.271282,640.273161
Ammo Boxes,419.497694,622.910833
Ammo Boxes,434.176753,669.473441
Ammo Boxes,428.415617,649.506763
Ammo Boxes,468.901410,377.983624
Ammo Boxes,411.960865,381.771768
Ammo Boxes,549.715156,477.856472
Ammo Boxes,489.696744,476.317538
Ammo Boxes,370.449116,552.830162
